Factory,FGSKUCode,ASSEMB_ITEM_DESC,ASSEMB_UOM,COMP_ITEM_CODE,COMP_DESC,COMP_UOM,COMP_QTY,Packing flag,retain_flag_BOM,BOM_version
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102022.0,CARAWAY,KGM,0.0111883905409977,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102024.0,CELERY SALT,KGM,0.0111883905409977,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102040.0,DRIED ONION MINCED,KGM,0.0186473175683296,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102042.0,ARABIC STARCH,KGM,0.1398548817624722,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102058.0,NFC RUSK DYR- FSR 30351,KGM,0.2237678108199556,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102100.0,CHILI POWDER,KGM,0.0699274408812361,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102161.0,PAKISTANI CHILI POWDER,KGM,0.038693183954284,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,1.957968344674612,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102410.0,NEWLYWEDS BREADCRUMB FOR ESCAL,KGM,0.6992744088123614,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102560.0,WATER,KGM,1.985968923928791,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,2011104111.0,PLAIN WIMPY BAG 90*60 CM,EA,0.3729463513665927,1.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1001101108.0,CHICKEN BREAST,KGM,6.33267452225802,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1001102626.0,PHOSPHATE 450 STABILIZER,KGM,0.014108431238679,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102013.0,BAKING POWDER,KGM,0.0037294635136659,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102110.0,SOYA PROTEIN CONCENTRATE,KGM,0.0404957579858891,0.0,1,BOM-1
NFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102256.0,WHEAT GLUTEN,KGM,0.0139854881762472,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,2012104329.0,BROWN CARTON 185*295*555,EA,1.02,1.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,2012104429.0,TAPE,EA,0.002,1.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,2012114003.0,HOT CH. BURGER PKT - 12X18,EA,18.56,1.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1005102133.0,LIQUID ONION,KGM,0.0073505784679248,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102009.0,TABLE SALT,KGM,0.1438130956094704,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102014.0,MONOSODIUM,KGM,0.0220517354037744,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102015.0,PHOSPHATE,KGM,0.0168013222123995,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102017.0,FLOUR,KGM,0.6552515662835838,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102020.0,GARLIC POWDER,KGM,0.0084006611061997,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102021.0,GINGER POWDER,KGM,0.0126009916592996,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102022.0,CARAWAY,KGM,0.0126009916592996,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102024.0,CELERY SALT,KGM,0.0126009916592996,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102040.0,DRIED ONION MINCED,KGM,0.0210016527654994,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102042.0,ARABIC STARCH,KGM,0.2047661144636199,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102058.0,NFC RUSK DYR- FSR 30351,KGM,0.2520198331859938,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102100.0,CHILI POWDER,KGM,0.078756197870623,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102161.0,PAKISTANI CHILI POWDER,KGM,0.0435784294884114,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,2.940231387169927,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102559.0,WATER,KGM,1.148527885613253,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1001101108.0,CHICKEN BREAST,KGM,7.132212496840189,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1001102626.0,PHOSPHATE 450 STABILIZER,KGM,0.0158897049323541,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102056.0,CORN FLOUR,KGM,0.0669427681900295,0.0,1,BOM-1
GFC,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CARTON,1006102560.0,WATER,KGM,0.8646013792911945,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2011104429.0,TAPE,EA,0.002,1.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2011104598.0,DOMINO IK-901BKS-1 - INK,EA,0.0002,1.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2011114306.0,CHICKEN FILLET REGULAR & SPICY,EA,1.015,1.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2011114903.0,CHICKEN NUGGETS ROLL N3,MTR,3.2,1.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1005102057.0,PALM OIL,KGM,0.5543939583073273,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102009.0,TABLE SALT,KGM,0.0535093087563905,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102014.0,MONOSODIUM,KGM,0.0075599176132817,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102017.0,FLOUR,KGM,0.4273873424041941,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102020.0,GARLIC POWDER,KGM,0.0025199725377605,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102021.0,GINGER POWDER,KGM,0.009071901135938,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102022.0,CARAWAY,KGM,0.009071901135938,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102024.0,CELERY SALT,KGM,0.0070559231057296,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102040.0,DRIED ONION MINCED,KGM,0.0186477967794282,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102042.0,ARABIC STARCH,KGM,0.1524583385345149,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102058.0,NFC RUSK DYR- FSR 30351,KGM,0.1511983522656347,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,1.562382973411559,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102560.0,WATER,KGM,1.48105804886618,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2011104111.0,PLAIN WIMPY BAG 90*60 CM,EA,0.3023967045312695,1.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1001101108.0,CHICKEN BREAST,KGM,3.593194363259624,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1001102626.0,PHOSPHATE 450 STABILIZER,KGM,0.0080052015026316,0.0,1,BOM-1
NFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102056.0,CORN FLOUR,KGM,0.0374845914991886,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2012104429.0,TAPE,EA,0.002,1.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2012114306.0,CH. FILLET REG. CARTON (6),EA,1.02,1.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2012114903.0,CHICKEN NUGGETS ROLL N3,MTR,3.2,1.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1005102057.0,PALM OIL,KGM,0.8922543797728295,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102009.0,TABLE SALT,KGM,0.0537381526213529,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102014.0,MONOSODIUM,KGM,0.0077058332798562,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102017.0,FLOUR,KGM,0.2850144388115253,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102020.0,GARLIC POWDER,KGM,0.002585509850478,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102021.0,GINGER POWDER,KGM,0.0092774176987743,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102022.0,CARAWAY,KGM,0.0092774176987743,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102024.0,CELERY SALT,KGM,0.0071988705640762,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102040.0,DRIED ONION MINCED,KGM,0.0190617981133286,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102042.0,ARABIC STARCH,KGM,0.1483372906372328,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102058.0,NFC RUSK DYR- FSR 30351,KGM,0.1546236283129051,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,1.064621703138035,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102559.0,WATER,KGM,0.9930427923591949,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1001101108.0,CHICKEN BREAST,KGM,3.761225784457266,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1001102626.0,PHOSPHATE 450 STABILIZER,KGM,0.008379555141615,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102056.0,CORN FLOUR,KGM,0.0276505914565017,0.0,1,BOM-1
GFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102560.0,WATER,KGM,0.4559540258381372,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1005102057.0,PALM OIL,KGM,0.67807,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1005102559.0,WATER,KGM,1.1162,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006015501.0,PLAIN FLOUR - BY KILO,KGM,0.1937,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102009.0,TABLE SALT,KGM,0.0525555048822168,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102014.0,MONOSODIUM,KGM,0.00775,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102020.0,GARLIC POWDER,KGM,0.00258,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102021.0,GINGER POWDER,KGM,0.0095,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102022.0,CARAWAY,KGM,0.0095,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102024.0,CELERY SALT,KGM,0.0074,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102040.0,DRIED ONION MINCED,KGM,0.01921,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102042.0,ARABIC STARCH,KGM,0.1443,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102056.0,CORN FLOUR,KGM,0.0266,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102058.0,NFC RUSK DYR- FSR 30351,KGM,0.1587,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102196.0,NAT FOOD BREADCRUMB 7042 - 222,KGM,1.0609,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2013105015.0,WHITE BAGS 60*70,EA,0.03691,1.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2013114903.0,CHICKEN NUGGETS 750GM ROLL,MTR,3.01846,1.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2013117051.0,YELLOW SHEETS FOR TGI,EA,0.03691,1.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2013118034.0,PINK LABEL BARCODE FROZEN,EA,1.024,1.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2013310429.0,SELOTAP 1500 YARD,MTR,1.25,1.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,2013995196.0,CHICKEN POPCORN CTN 750G KSA,EA,1.0,1.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1001101108.0,CHICKEN BREAST,KGM,3.772552487443588,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1001102626.0,PHOSPHATE 450 STABILIZER,KGM,0.0084047896629348,0.0,1,BOM-1
KFC,4001370255,Chicken Nuggets 750G (10*1*750Gm),CARTON,1006102560.0,WATER,KGM,0.457327103691487,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011104164.0,NUGGETS SPICES PACK + EXPENSES,EA,10.1,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011104334.0,WHITE CARTON 460*300*220,EA,1.015,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011104429.0,TAPE,EA,0.002,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011104598.0,DOMINO IK-901BKS-1 - INK,EA,0.0002,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011114240.0,ISHIDA ZIPPER ROLL,MTR,3.0,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011114910.0,TWISTERZ CH. NUGGETS ROLL N3,MTR,3.7,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1001101111.0,FROZEN CHICKEN SKIN,KGM,0.211731870458592,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1005102057.0,PALM OIL,KGM,0.7198883595592127,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102009.0,TABLE SALT,KGM,0.1379526607763688,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102011.0,WHITE PEPPER,KGM,0.0187828189211297,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102015.0,PHOSPHATE,KGM,0.0110100572638467,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102020.0,GARLIC POWDER,KGM,0.0114335210047639,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102032.0,DEXTROSE,KGM,0.0025407824455031,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102110.0,SOYA PROTEIN CONCENTRATE,KGM,0.105592208267167,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102268.0,MEXICAN SEASONING (GRIFFITH),KGM,0.10302,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102269.0,SRIRACHA SEASONING (GRIFFITH),KGM,0.10302,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102295.0,DRY ONION POWDER,KGM,0.0135508397093498,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102410.0,NEWLYWEDS BREADCRUMB FOR ESCAL,KGM,0.6140224243299168,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102560.0,WATER,KGM,1.361377242142443,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011104111.0,PLAIN WIMPY BAG 90*60 CM,EA,0.3387709927337471,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011104805.0,THERMAL PLASTI BAGS TWISTERZZ,EA,20.301,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011114247.0,SRIRACHA SPICES ROLL,MTR,1.5251,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011114248.0,MEXICAN SPICES ROLL,MTR,1.5251,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,2011114470.0,COOKING INSTRUCTIONS INSERT,EA,10.201,1.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1001101108.0,CHICKEN BREAST,KGM,3.683774402327736,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1001102626.0,PHOSPHATE 450 STABILIZER,KGM,0.0082070028502767,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102013.0,BAKING POWDER,KGM,0.0304406063230835,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102017.0,FLOUR,KGM,1.500041368557817,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102042.0,ARABIC STARCH,KGM,0.1996543457966411,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102056.0,CORN FLOUR,KGM,0.0598107245400446,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102226.0,OLEORESIN PAPRIKA E081524 COLO,KGM,0.0007927241229969,0.0,1,BOM-1
NFC,4001370283,TWISTERZZZ CHICKEN NUGGETS 750G (10*1*750GM),CARTON,1006102276.0,NEWLYWEDS HOT BREADING,KGM,0.1093959289735816,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011104164.0,NUGGETS SPICES PACK + EXPENSES,EA,10.1,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011104334.0,WHITE CARTON 460*300*220,EA,1.015,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011104429.0,TAPE,EA,0.002,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011104598.0,DOMINO IK-901BKS-1 - INK,EA,0.0002,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011114240.0,ISHIDA ZIPPER ROLL,MTR,2.85,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011114911.0,TWISTERZ CH. POPCORN ROLL N3,MTR,3.75,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1005102057.0,PALM OIL,KGM,0.809565261918173,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102009.0,TABLE SALT,KGM,0.1128371664312013,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102015.0,PHOSPHATE,KGM,0.0119053714987966,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102020.0,GARLIC POWDER,KGM,0.0123815863587485,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102032.0,DEXTROSE,KGM,0.0028572891597111,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102110.0,SOYA PROTEIN CONCENTRATE,KGM,0.0819565773977161,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102223.0,CRUNCHY FINE BREADING,KGM,1.238158635874853,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102268.0,MEXICAN SEASONING (GRIFFITH),KGM,0.10302,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102269.0,SRIRACHA SEASONING (GRIFFITH),KGM,0.10302,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102295.0,DRY ONION POWDER,KGM,0.0038097188796149,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102560.0,WATER,KGM,1.636846470309736,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011104111.0,PLAIN WIMPY BAG 90*60 CM,EA,0.3809718879614932,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011104805.0,THERMAL PLASTI BAGS TWISTERZZ,EA,20.301,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011114247.0,SRIRACHA SPICES ROLL,MTR,1.5251,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011114248.0,MEXICAN SPICES ROLL,MTR,1.5251,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,2011114470.0,COOKING INSTRUCTIONS INSERT,EA,10.201,1.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1001101108.0,CHICKEN BREAST,KGM,4.333773098076858,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1001102626.0,PHOSPHATE 450 STABILIZER,KGM,0.0096551211566851,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102011.0,WHITE PEPPER,KGM,0.002828716268114,0.0,1,BOM-1
NFC,4001370325,TWISTERZZZ CHICKEN POPCORN 750G (10*1*750GM),CARTON,1006102013.0,BAKING POWDER,KGM,0.0198867325515899,0.0,1,BOM-1
